University_Roll_No,College_Name,Batch,Semester,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Semester_Avg,Overall_Avg
150385,College_5,1,6,46,55,67,71,98,98,72.5,71.35416666666667
150385,College_5,1,7,47,58,70,43,99,73,65.0,71.35416666666667
150385,College_5,1,8,95,50,64,63,58,54,64.0,71.35416666666667
150386,College_5,1,1,84,53,72,66,42,80,66.16666666666667,71.25
150386,College_5,1,2,50,98,89,82,72,82,78.83333333333333,71.25
150386,College_5,1,3,86,93,69,86,40,60,72.33333333333333,71.25
150386,College_5,1,4,55,89,97,60,56,55,68.66666666666667,71.25
150386,College_5,1,5,56,81,86,70,65,88,74.33333333333333,71.25
150386,College_5,1,6,40,42,75,95,91,87,71.66666666666667,71.25
150386,College_5,1,7,45,91,48,89,43,42,59.666666666666664,71.25
150386,College_5,1,8,80,99,92,53,80,66,78.33333333333333,71.25
150387,College_5,1,1,61,40,54,42,54,70,53.5,68.22916666666667
150387,College_5,1,2,67,65,97,82,99,98,84.66666666666667,68.22916666666667
150387,College_5,1,3,67,94,82,63,94,53,75.5,68.22916666666667
150387,College_5,1,4,65,90,64,75,84,88,77.66666666666667,68.22916666666667
150387,College_5,1,5,54,75,82,67,47,51,62.666666666666664,68.22916666666667
150387,College_5,1,6,40,87,62,93,78,62,70.33333333333333,68.22916666666667
150387,College_5,1,7,59,53,90,46,61,80,64.83333333333333,68.22916666666667
150387,College_5,1,8,43,50,43,74,50,80,56.666666666666664,68.22916666666667
150388,College_5,1,1,57,49,43,92,99,95,72.5,70.125
150388,College_5,1,2,63,68,69,73,91,72,72.66666666666667,70.125
150388,College_5,1,3,77,74,75,77,50,48,66.83333333333333,70.125
150388,College_5,1,4,79,53,78,69,42,86,67.83333333333333,70.125
150388,College_5,1,5,95,63,81,59,54,71,70.5,70.125
150388,College_5,1,6,62,95,63,60,42,58,63.333333333333336,70.125
150388,College_5,1,7,86,41,52,59,84,79,66.83333333333333,70.125
150388,College_5,1,8,89,97,99,72,83,43,80.5,70.125
150389,College_5,1,1,77,90,48,45,67,59,64.33333333333333,66.08333333333333
150389,College_5,1,2,80,75,83,68,79,89,79.0,66.08333333333333
150389,College_5,1,3,56,76,89,79,49,57,67.66666666666667,66.08333333333333
150389,College_5,1,4,54,74,94,63,52,76,68.83333333333333,66.08333333333333
150389,College_5,1,5,53,48,68,86,83,66,67.33333333333333,66.08333333333333
150389,College_5,1,6,40,96,46,66,57,60,60.833333333333336,66.08333333333333
150389,College_5,1,7,74,56,61,59,43,97,65.0,66.08333333333333
150389,College_5,1,8,66,48,44,75,45,56,55.666666666666664,66.08333333333333
150390,College_5,1,1,45,58,54,60,97,71,64.16666666666667,71.375
150390,College_5,1,2,82,79,47,99,87,55,74.83333333333333,71.375
150390,College_5,1,3,94,83,54,47,98,93,78.16666666666667,71.375
150390,College_5,1,4,95,46,93,60,50,46,65.0,71.375
150390,College_5,1,5,95,96,78,60,70,88,81.16666666666667,71.375
150390,College_5,1,6,89,47,82,69,55,82,70.66666666666667,71.375
150390,College_5,1,7,98,77,47,70,86,59,72.83333333333333,71.375
150390,College_5,1,8,75,55,90,54,61,50,64.16666666666667,71.375
150391,College_5,1,1,86,53,53,61,47,56,59.333333333333336,67.89583333333333
150391,College_5,1,2,89,90,45,82,83,86,79.16666666666667,67.89583333333333
150391,College_5,1,3,45,58,76,60,49,49,56.166666666666664,67.89583333333333
150391,College_5,1,4,42,79,51,73,54,81,63.333333333333336,67.89583333333333
150391,College_5,1,5,56,100,52,89,40,81,69.66666666666667,67.89583333333333
150391,College_5,1,6,99,91,70,42,43,100,74.16666666666667,67.89583333333333
150391,College_5,1,7,77,79,53,78,41,88,69.33333333333333,67.89583333333333
150391,College_5,1,8,49,43,96,81,97,66,72.0,67.89583333333333
150392,College_5,1,1,42,48,85,96,58,81,68.33333333333333,69.35416666666667
150392,College_5,1,2,68,86,55,67,63,57,66.0,69.35416666666667
150392,College_5,1,3,87,88,63,96,69,97,83.33333333333333,69.35416666666667
150392,College_5,1,4,46,73,45,87,78,67,66.0,69.35416666666667
150392,College_5,1,5,40,68,63,40,99,44,59.0,69.35416666666667
150392,College_5,1,6,100,85,47,44,97,56,71.5,69.35416666666667
150392,College_5,1,7,88,67,85,87,96,43,77.66666666666667,69.35416666666667
150392,College_5,1,8,70,65,48,53,91,51,63.0,69.35416666666667
150393,College_5,1,1,79,66,93,70,77,47,72.0,67.10416666666667
150393,College_5,1,2,49,63,54,54,43,70,55.5,67.10416666666667
150393,College_5,1,3,41,41,58,59,78,78,59.166666666666664,67.10416666666667
150393,College_5,1,4,74,46,92,59,75,78,70.66666666666667,67.10416666666667
150393,College_5,1,5,58,97,62,58,97,60,72.0,67.10416666666667
150393,College_5,1,6,73,62,85,42,100,43,67.5,67.10416666666667
150393,College_5,1,7,67,79,83,69,44,86,71.33333333333333,67.10416666666667
150393,College_5,1,8,71,58,92,78,65,48,68.66666666666667,67.10416666666667
150394,College_5,1,1,94,94,78,85,54,77,80.33333333333333,70.66666666666667
150394,College_5,1,2,59,62,45,100,69,82,69.5,70.66666666666667
150394,College_5,1,3,64,44,90,100,69,40,67.83333333333333,70.66666666666667
150394,College_5,1,4,49,45,94,57,43,50,56.333333333333336,70.66666666666667
150394,College_5,1,5,85,98,65,64,64,67,73.83333333333333,70.66666666666667
150394,College_5,1,6,74,62,80,43,67,92,69.66666666666667,70.66666666666667
150394,College_5,1,7,94,79,99,88,49,89,83.0,70.66666666666667
150394,College_5,1,8,82,90,52,51,50,64,64.83333333333333,70.66666666666667
150395,College_5,1,1,48,88,61,67,63,86,68.83333333333333,72.54166666666667
150395,College_5,1,2,45,52,81,80,87,46,65.16666666666667,72.54166666666667
150395,College_5,1,3,71,53,59,76,99,68,71.0,72.54166666666667
150395,College_5,1,4,63,56,43,93,47,56,59.666666666666664,72.54166666666667
150395,College_5,1,5,93,96,97,52,56,97,81.83333333333333,72.54166666666667
150395,College_5,1,6,92,75,97,95,52,71,80.33333333333333,72.54166666666667
150395,College_5,1,7,41,84,43,100,85,97,75.0,72.54166666666667
150395,College_5,1,8,66,61,75,75,96,98,78.5,72.54166666666667
150396,College_5,1,1,94,49,78,79,67,44,68.5,69.75
150396,College_5,1,2,81,83,69,40,58,70,66.83333333333333,69.75
150396,College_5,1,3,59,83,59,81,48,63,65.5,69.75
150396,College_5,1,4,43,56,93,78,67,92,71.5,69.75
150396,College_5,1,5,89,98,66,92,56,43,74.0,69.75
150396,College_5,1,6,69,75,81,58,41,74,66.33333333333333,69.75
150396,College_5,1,7,46,97,75,40,66,87,68.5,69.75
150396,College_5,1,8,61,93,86,54,70,97,76.83333333333333,69.75
150397,College_5,1,1,46,62,62,100,98,54,70.33333333333333,69.77083333333333
150397,College_5,1,2,76,69,56,88,73,66,71.33333333333333,69.77083333333333
150397,College_5,1,3,51,81,61,42,98,50,63.833333333333336,69.77083333333333
150397,College_5,1,4,49,58,75,76,57,65,63.333333333333336,69.77083333333333
150397,College_5,1,5,98,57,58,52,62,69,66.0,69.77083333333333
150397,College_5,1,6,40,82,78,79,66,56,66.83333333333333,69.77083333333333
150397,College_5,1,7,77,77,96,96,86,79,85.16666666666667,69.77083333333333
150397,College_5,1,8,96,92,44,57,42,97,71.33333333333333,69.77083333333333
150398,College_5,1,1,88,60,43,85,58,86,70.0,68.14583333333333
150398,College_5,1,2,84,79,73,43,43,71,65.5,68.14583333333333
150398,College_5,1,3,67,84,97,93,58,44,73.83333333333333,68.14583333333333
150398,College_5,1,4,72,45,74,43,87,70,65.16666666666667,68.14583333333333
150398,College_5,1,5,76,72,60,48,77,57,65.0,68.14583333333333
150398,College_5,1,6,90,57,89,58,81,73,74.66666666666667,68.14583333333333
150398,College_5,1,7,57,73,44,47,54,93,61.333333333333336,68.14583333333333
150398,College_5,1,8,93,64,66,81,46,68,69.66666666666667,68.14583333333333
150399,College_5,1,1,76,86,46,53,66,94,70.16666666666667,71.91666666666667
150399,College_5,1,2,94,67,43,77,51,53,64.16666666666667,71.91666666666667
150399,College_5,1,3,50,73,75,91,76,81,74.33333333333333,71.91666666666667
150399,College_5,1,4,53,40,53,65,96,75,63.666666666666664,71.91666666666667
150399,College_5,1,5,47,69,60,79,78,93,71.0,71.91666666666667
150399,College_5,1,6,69,99,65,49,94,55,71.83333333333333,71.91666666666667
150399,College_5,1,7,79,76,66,89,88,93,81.83333333333333,71.91666666666667
150399,College_5,1,8,48,82,60,92,97,91,78.33333333333333,71.91666666666667
150400,College_5,1,1,53,59,50,83,44,99,64.66666666666667,68.25
150400,College_5,1,2,96,44,87,88,81,68,77.33333333333333,68.25
150400,College_5,1,3,94,65,91,97,57,48,75.33333333333333,68.25
150400,College_5,1,4,61,97,79,41,42,86,67.66666666666667,68.25
150400,College_5,1,5,59,50,71,42,42,52,52.666666666666664,68.25
150400,College_5,1,6,51,77,99,98,40,98,77.16666666666667,68.25
150400,College_5,1,7,45,66,44,88,87,40,61.666666666666664,68.25
150400,College_5,1,8,47,81,69,52,99,69,69.5,68.25
250321,College_5,2,1,57,50,55,71,95,66,65.66666666666667,70.45833333333333
250321,College_5,2,2,65,80,94,49,72,61,70.16666666666667,70.45833333333333
250321,College_5,2,3,57,69,50,96,93,95,76.66666666666667,70.45833333333333
250321,College_5,2,4,92,52,43,98,42,53,63.333333333333336,70.45833333333333
250321,College_5,2,5,58,75,74,95,43,68,68.83333333333333,70.45833333333333
250321,College_5,2,6,99,59,56,49,55,84,67.0,70.45833333333333
250321,College_5,2,7,70,88,84,48,88,97,79.16666666666667,70.45833333333333
250321,College_5,2,8,70,53,66,97,90,61,72.83333333333333,70.45833333333333
250322,College_5,2,1,100,68,49,94,95,42,74.66666666666667,71.39583333333333
250322,College_5,2,2,56,97,59,43,90,46,65.16666666666667,71.39583333333333
250322,College_5,2,3,99,76,67,96,76,51,77.5,71.39583333333333
250322,College_5,2,4,96,57,98,67,87,73,79.66666666666667,71.39583333333333
250322,College_5,2,5,62,58,74,41,100,51,64.33333333333333,71.39583333333333
250322,College_5,2,6,76,70,87,48,42,79,67.0,71.39583333333333
250322,College_5,2,7,49,98,73,72,95,63,75.0,71.39583333333333
250322,College_5,2,8,99,53,58,72,45,80,67.83333333333333,71.39583333333333
250323,College_5,2,1,53,41,63,47,97,96,66.16666666666667,67.33333333333333
250323,College_5,2,2,81,77,87,68,46,77,72.66666666666667,67.33333333333333
250323,College_5,2,3,46,87,88,64,85,62,72.0,67.33333333333333
250323,College_5,2,4,55,58,67,60,62,78,63.333333333333336,67.33333333333333
250323,College_5,2,5,40,84,96,51,70,83,70.66666666666667,67.33333333333333
250323,College_5,2,6,99,69,60,47,51,94,70.0,67.33333333333333
250323,College_5,2,7,57,58,53,98,48,52,61.0,67.33333333333333
250323,College_5,2,8,81,43,67,57,43,86,62.833333333333336,67.33333333333333
250324,College_5,2,1,48,87,73,79,71,52,68.33333333333333,66.29166666666667
250324,College_5,2,2,51,79,49,81,72,86,69.66666666666667,66.29166666666667
250324,College_5,2,3,96,80,59,64,81,80,76.66666666666667,66.29166666666667
250324,College_5,2,4,67,88,50,45,54,65,61.5,66.29166666666667
250324,College_5,2,5,88,81,56,40,83,98,74.33333333333333,66.29166666666667
250324,College_5,2,6,44,46,51,41,46,58,47.666666666666664,66.29166666666667
250324,College_5,2,7,84,66,60,59,43,61,62.166666666666664,66.29166666666667
250324,College_5,2,8,51,79,100,69,56,65,70.0,66.29166666666667
250325,College_5,2,1,46,47,44,57,88,86,61.333333333333336,63.625
250325,College_5,2,2,49,57,55,68,74,87,65.0,63.625
250325,College_5,2,3,62,49,53,78,82,68,65.33333333333333,63.625
250325,College_5,2,4,71,73,78,41,77,55,65.83333333333333,63.625
250325,College_5,2,5,51,56,55,50,74,43,54.833333333333336,63.625
250325,College_5,2,6,98,46,40,46,58,59,57.833333333333336,63.625
250325,College_5,2,7,49,80,92,63,61,64,68.16666666666667,63.625
250325,College_5,2,8,76,40,96,91,46,75,70.66666666666667,63.625
250326,College_5,2,1,93,86,81,43,65,73,73.5,72.375
250326,College_5,2,2,57,53,80,99,88,97,79.0,72.375
250326,College_5,2,3,51,45,78,73,58,78,63.833333333333336,72.375
250326,College_5,2,4,83,42,72,82,59,54,65.33333333333333,72.375
250326,College_5,2,5,100,67,50,98,72,40,71.16666666666667,72.375
250326,College_5,2,6,90,80,59,83,85,52,74.83333333333333,72.375
250326,College_5,2,7,85,92,40,83,90,87,79.5,72.375
250326,College_5,2,8,96,46,97,66,76,50,71.83333333333333,72.375
250327,College_5,2,1,57,52,82,87,77,74,71.5,71.25
250327,College_5,2,2,70,79,86,47,70,93,74.16666666666667,71.25
250327,College_5,2,3,52,71,98,94,62,81,76.33333333333333,71.25
250327,College_5,2,4,65,63,86,59,59,44,62.666666666666664,71.25
250327,College_5,2,5,97,66,98,83,81,78,83.83333333333333,71.25
250327,College_5,2,6,48,76,86,57,52,59,63.0,71.25
250327,College_5,2,7,83,76,85,54,66,43,67.83333333333333,71.25
250327,College_5,2,8,81,71,66,52,78,76,70.66666666666667,71.25
250328,College_5,2,1,88,51,73,93,91,42,73.0,68.39583333333333
250328,College_5,2,2,51,41,54,84,100,77,67.83333333333333,68.39583333333333
250328,College_5,2,3,81,46,52,50,77,71,62.833333333333336,68.39583333333333
250328,College_5,2,4,99,43,41,91,96,92,77.0,68.39583333333333
250328,College_5,2,5,96,48,81,69,50,84,71.33333333333333,68.39583333333333
250328,College_5,2,6,69,81,88,52,48,45,63.833333333333336,68.39583333333333
250328,College_5,2,7,41,66,76,50,72,70,62.5,68.39583333333333
250328,College_5,2,8,79,41,82,64,87,60,68.83333333333333,68.39583333333333
250329,College_5,2,1,94,79,88,62,58,94,79.16666666666667,70.16666666666667
250329,College_5,2,2,89,99,55,41,50,59,65.5,70.16666666666667
250329,College_5,2,3,91,91,64,64,58,70,73.0,70.16666666666667
250329,College_5,2,4,46,50,80,47,97,53,62.166666666666664,70.16666666666667
250329,College_5,2,5,96,42,98,60,86,76,76.33333333333333,70.16666666666667
250329,College_5,2,6,49,76,49,94,46,87,66.83333333333333,70.16666666666667
250329,College_5,2,7,72,65,75,59,41,49,60.166666666666664,70.16666666666667
250329,College_5,2,8,59,75,85,71,89,90,78.16666666666667,70.16666666666667
250330,College_5,2,1,45,90,91,92,57,51,71.0,70.89583333333333
250330,College_5,2,2,91,83,60,87,92,85,83.0,70.89583333333333
250330,College_5,2,3,45,52,72,74,48,91,63.666666666666664,70.89583333333333
250330,College_5,2,4,45,98,95,97,40,82,76.16666666666667,70.89583333333333
250330,College_5,2,5,90,44,47,79,88,79,71.16666666666667,70.89583333333333
250330,College_5,2,6,68,47,54,88,66,69,65.33333333333333,70.89583333333333
250330,College_5,2,7,50,70,57,65,78,71,65.16666666666667,70.89583333333333
250330,College_5,2,8,78,44,63,99,91,55,71.66666666666667,70.89583333333333
250331,College_5,2,1,68,84,86,41,52,96,71.16666666666667,65.58333333333333
250331,College_5,2,2,88,40,49,54,96,44,61.833333333333336,65.58333333333333
250331,College_5,2,3,47,80,51,90,50,91,68.16666666666667,65.58333333333333
250331,College_5,2,4,83,67,67,47,90,41,65.83333333333333,65.58333333333333
250331,College_5,2,5,61,41,62,61,62,41,54.666666666666664,65.58333333333333
250331,College_5,2,6,41,57,40,98,74,65,62.5,65.58333333333333
250331,College_5,2,7,73,72,51,78,52,72,66.33333333333333,65.58333333333333
250331,College_5,2,8,92,90,53,54,73,83,74.16666666666667,65.58333333333333
250332,College_5,2,1,88,55,90,96,52,67,74.66666666666667,74.6875
250332,College_5,2,2,54,65,54,85,43,80,63.5,74.6875
250332,College_5,2,3,61,90,86,61,77,69,74.0,74.6875
250332,College_5,2,4,67,87,93,73,75,51,74.33333333333333,74.6875
250332,College_5,2,5,55,70,100,54,97,88,77.33333333333333,74.6875
250332,College_5,2,6,69,61,91,63,82,89,75.83333333333333,74.6875
250332,College_5,2,7,75,99,75,62,84,70,77.5,74.6875
250332,College_5,2,8,66,84,85,95,94,58,80.33333333333333,74.6875
250333,College_5,2,1,69,83,42,65,58,62,63.166666666666664,67.3125
250333,College_5,2,2,84,54,77,60,71,74,70.0,67.3125
250333,College_5,2,3,88,90,64,95,73,45,75.83333333333333,67.3125
250333,College_5,2,4,53,69,60,55,71,42,58.333333333333336,67.3125
250333,College_5,2,5,44,87,89,83,58,92,75.5,67.3125
250333,College_5,2,6,63,48,55,50,93,66,62.5,67.3125
250333,College_5,2,7,56,87,55,53,66,52,61.5,67.3125
250333,College_5,2,8,59,81,92,47,51,100,71.66666666666667,67.3125
250334,College_5,2,1,44,62,91,69,47,42,59.166666666666664,68.72916666666667
250334,College_5,2,2,65,82,53,62,80,78,70.0,68.72916666666667
250334,College_5,2,3,91,69,75,65,77,91,78.0,68.72916666666667
250334,College_5,2,4,95,56,57,74,57,60,66.5,68.72916666666667
250334,College_5,2,5,58,60,52,83,64,55,62.0,68.72916666666667
250334,College_5,2,6,59,83,42,55,81,91,68.5,68.72916666666667
250334,College_5,2,7,71,87,100,51,93,53,75.83333333333333,68.72916666666667
250334,College_5,2,8,77,60,91,61,48,82,69.83333333333333,68.72916666666667
250335,College_5,2,1,83,84,62,63,83,44,69.83333333333333,72.125
250335,College_5,2,2,80,67,78,68,74,41,68.0,72.125
250335,College_5,2,3,71,51,98,71,46,73,68.33333333333333,72.125
250335,College_5,2,4,94,46,41,49,71,65,61.0,72.125
250335,College_5,2,5,80,95,97,90,92,99,92.16666666666667,72.125
250335,College_5,2,6,92,93,42,54,65,43,64.83333333333333,72.125
250335,College_5,2,7,99,92,64,77,86,100,86.33333333333333,72.125
250335,College_5,2,8,56,70,77,76,45,75,66.5,72.125
250336,College_5,2,1,50,74,62,75,48,80,64.83333333333333,68.91666666666667
250336,College_5,2,2,45,62,61,98,90,56,68.66666666666667,68.91666666666667
250336,College_5,2,3,60,91,67,78,51,81,71.33333333333333,68.91666666666667
250336,College_5,2,4,40,54,63,99,56,87,66.5,68.91666666666667
250336,College_5,2,5,40,84,96,58,84,50,68.66666666666667,68.91666666666667
250336,College_5,2,6,99,97,77,97,40,43,75.5,68.91666666666667
250336,College_5,2,7,59,78,47,95,51,69,66.5,68.91666666666667
250336,College_5,2,8,40,51,91,96,46,92,69.33333333333333,68.91666666666667
250337,College_5,2,1,75,94,75,74,83,86,81.16666666666667,70.47916666666667
250337,College_5,2,2,52,94,49,67,53,63,63.0,70.47916666666667
250337,College_5,2,3,81,49,77,89,65,66,71.16666666666667,70.47916666666667
250337,College_5,2,4,77,71,44,91,57,86,71.0,70.47916666666667
250337,College_5,2,5,54,83,97,95,95,96,86.66666666666667,70.47916666666667
250337,College_5,2,6,92,56,81,49,68,46,65.33333333333333,70.47916666666667
250337,College_5,2,7,80,66,57,77,40,41,60.166666666666664,70.47916666666667
250337,College_5,2,8,67,74,53,74,50,74,65.33333333333333,70.47916666666667
250338,College_5,2,1,89,52,92,88,79,87,81.16666666666667,71.25
250338,College_5,2,2,86,99,85,46,76,48,73.33333333333333,71.25
250338,College_5,2,3,80,59,50,42,89,43,60.5,71.25
250338,College_5,2,4,61,99,75,84,53,97,78.16666666666667,71.25
250338,College_5,2,5,47,44,100,50,79,95,69.16666666666667,71.25
250338,College_5,2,6,60,78,60,41,75,41,59.166666666666664,71.25
250338,College_5,2,7,93,63,92,59,82,55,74.0,71.25
250338,College_5,2,8,95,82,78,51,82,59,74.5,71.25
250339,College_5,2,1,62,78,80,53,88,87,74.66666666666667,69.79166666666667
250339,College_5,2,2,40,87,68,52,68,69,64.0,69.79166666666667
250339,College_5,2,3,86,40,58,85,75,49,65.5,69.79166666666667
250339,College_5,2,4,50,76,62,76,63,89,69.33333333333333,69.79166666666667
250339,College_5,2,5,100,51,59,70,81,57,69.66666666666667,69.79166666666667
250339,College_5,2,6,69,42,89,47,41,79,61.166666666666664,69.79166666666667
250339,College_5,2,7,77,94,43,56,97,72,73.16666666666667,69.79166666666667
250339,College_5,2,8,58,93,70,96,77,91,80.83333333333333,69.79166666666667
250340,College_5,2,1,78,95,94,41,88,60,76.0,69.22916666666667
250340,College_5,2,2,44,88,42,53,53,60,56.666666666666664,69.22916666666667
250340,College_5,2,3,83,40,57,41,96,48,60.833333333333336,69.22916666666667
250340,College_5,2,4,91,75,90,59,89,51,75.83333333333333,69.22916666666667
250340,College_5,2,5,89,80,64,49,84,66,72.0,69.22916666666667
250340,College_5,2,6,87,77,51,78,87,69,74.83333333333333,69.22916666666667
250340,College_5,2,7,75,51,54,95,45,60,63.333333333333336,69.22916666666667
250340,College_5,2,8,81,95,73,68,86,43,74.33333333333333,69.22916666666667
250341,College_5,2,1,57,85,88,92,68,54,74.0,72.77083333333333
250341,College_5,2,2,77,69,58,93,95,95,81.16666666666667,72.77083333333333
250341,College_5,2,3,53,42,52,75,90,67,63.166666666666664,72.77083333333333
250341,College_5,2,4,82,72,65,77,68,76,73.33333333333333,72.77083333333333
250341,College_5,2,5,91,82,98,73,55,94,82.16666666666667,72.77083333333333
250341,College_5,2,6,63,51,54,63,87,96,69.0,72.77083333333333
250341,College_5,2,7,73,70,98,74,73,44,72.0,72.77083333333333
250341,College_5,2,8,58,92,88,72,45,49,67.33333333333333,72.77083333333333
